Source File,Heading,Heading Description,Subcategory,HS Code,HS Description
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.59,Other
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.61,Tilapias (Oreochromis spp.)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.62,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.63,Nile Perch (Lates niloticus)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.69,Other
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.71,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.72,Haddock (Melanogrammus aeglefinus)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.73,Coalfish (Pollachius virens)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.74,"Hake (Merluccius spp., Urophycis spp.)"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.75,Alaska Pollock (Theragra chalcogramma)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, fresh or chilled",0304.79,Other
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.81,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha,"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.82,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.83,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.84,Swordfish (Xiphias gladius)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.85,Toothfish (Dissostichus spp.)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.86,"Herrings (Clupea harengus, Clupea pallasii)"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.87,"Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.88,"Dogfish, other sharks, rays and skates (Rajidae)"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",Frozen fillets of other fish,0304.89,Other
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.91,Swordfish (Xiphias gladius)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.92,Toothfish (Dissostichus spp.)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.93,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.94,Alaska Pollock (Theragra chalcogramma)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.95,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae,"
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.96,Dogfish and other sharks
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.97,Rays and skates (Rajidae)
0103_2022e.pdf,03.04,"Fish fillets and other fish meat (whether or not minced), fresh,","Other, frozen",0304.99,Other
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",,0305.20,"Livers, roes and milt of fish, dried, smoked, salted or in brine"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fillets, dried, salted or in brine, but not smoked",0305.31,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fillets, dried, salted or in brine, but not smoked",0305.32,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae,"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fillets, dried, salted or in brine, but not smoked",0305.39,Other
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.41,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha,"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.42,"Herrings (Clupea harengus, Clupea pallasii)"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.43,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.44,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.49,Other
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.51,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.52,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.53,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae,"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.54,"Herrings (Clupea harengus, Clupea pallasii), anchovies"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.59,Other
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.61,"Herrings (Clupea harengus, Clupea pallasii)"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.62,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.63,Anchovies (Engraulis spp.)
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.64,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Smoked fish, including fillets, other than edible fish offal",0305.69,Other
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fins, heads, tails, maws and other edible fish offal",0305.71,Shark fins
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fins, heads, tails, maws and other edible fish offal",0305.72,"Fish heads, tails and maws"
0103_2022e.pdf,03.05,"Fish, dried, salted or in brine; smoked fish, whether or not","Fish fins, heads, tails, maws and other edible fish offal",0305.79,Other
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.11,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus"
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.12,Lobsters (Homarus spp.)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.14,Crabs
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.15,Norway lobsters (Nephrops norvegicus)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.16,"Cold-water shrimps and prawns (Pandalus spp., Crangon"
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.17,Other shrimps and prawns
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Frozen,0306.19,Other
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.31,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus"
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.32,Lobsters (Homarus spp.)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.33,Crabs
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.34,Norway lobsters (Nephrops norvegicus)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.35,"Cold-water shrimps and prawns (Pandalus spp., Crangon"
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.36,Other shrimps and prawns
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,","Live, fresh or chilled",0306.39,Other
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.91,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus"
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.92,Lobsters (Homarus spp.)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.93,Crabs
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.94,Norway lobsters (Nephrops norvegicus)
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.95,Shrimps and prawns
0103_2022e.pdf,03.06,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,",Other,0306.99,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Oysters,0307.11,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Oysters,0307.12,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Oysters,0307.19,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Scallops and other molluscs of the family Pectinidae,0307.21,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Scallops and other molluscs of the family Pectinidae,0307.22,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Scallops and other molluscs of the family Pectinidae,0307.29,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,","Mussels (Mytilus spp., Perna spp.)",0307.31,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,","Mussels (Mytilus spp., Perna spp.)",0307.32,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,","Mussels (Mytilus spp., Perna spp.)",0307.39,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Cuttle fish and squid,0307.42,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Cuttle fish and squid,0307.43,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Cuttle fish and squid,0307.49,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.51,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.52,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.59,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.60,"Snails, other than sea snails"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.71,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.72,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Octopus (Octopus spp.),0307.79,Other
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.81,"Live, fresh or chilled abalone (Haliotis spp.)"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.82,"Live, fresh or chilled stromboid conchs (Strombus spp.)"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.83,Frozen abalone (Haliotis spp.)
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.84,Frozen stromboid conchs (Strombus spp.)
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.87,Other abalone (Haliotis spp.)
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.),0307.88,Other stromboid conchs (Strombus spp.)
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Other,0307.91,"Live, fresh or chilled"
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Other,0307.92,Frozen
0103_2022e.pdf,03.07,"Molluscs, whether in shell or not, live, fresh, chilled, frozen,",Other,0307.99,Other
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.11,"Live, fresh or chilled"
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.12,Frozen
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.19,Other
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.21,"Live, fresh or chilled"
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.22,Frozen
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.29,Other
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.30,Jellyfish (Rhopilema spp.)
0103_2022e.pdf,03.08,"Aquatic invertebrates other than crustaceans and molluscs, live,","Sea cucumbers (Stichopus japonicus, Holothuroidea)",0308.90,Other
0103_2022e.pdf,03.09,"Flours, meals and pellets of fish, crustaceans, molluscs and",,0309.10,Of fish
0103_2022e.pdf,03.09,"Flours, meals and pellets of fish, crustaceans, molluscs and",,0309.90,Other
0104_2022e.pdf,04.01,"Milk and cream, not concentrated nor containing added sugar or",,0401.10,"Of a fat content, by weight, not exceeding 1 %"
0104_2022e.pdf,04.01,"Milk and cream, not concentrated nor containing added sugar or",,0401.20,"Of a fat content, by weight, exceeding 1 % but not exceeding 6 %"
